time,I_cell,T_stack,P_ano,P_cat,m_dot_Osep,m_dot_Hsep,C1,C2,C3,C4,C5,C6,Fault_class
236.2,33.7866017635922,312.368380215761,108495.098150881,1105004.90184912,0.0169901963017615,0.0100098036982385,1,0,0,0,0,1,2
236.4,33.7545752228683,312.367072061556,108495.102797239,1105004.89720276,0.016990205594479,0.010009794405521,1,0,0,0,0,1,2
236.6,33.7225527823972,312.365764074816,108495.107443003,1105004.892557,0.0169902148860068,0.0100097851139932,1,0,0,0,0,1,2
236.8,33.6905344455569,312.364456255676,108495.112088172,1105004.88791183,0.0169902241763439,0.0100097758236561,1,0,0,0,0,1,2
237,33.6585202157332,312.363148604274,108495.116732745,1105004.88326726,0.0169902334654894,0.0100097665345106,1,0,0,0,0,1,2
237.2,33.6265100963203,312.361841120747,108495.121376721,1105004.87862328,0.0169902427534423,0.0100097572465577,1,0,0,0,0,1,2
237.4,33.5945040907201,312.360533805233,108495.126020101,1105004.8739799,0.0169902520402016,0.0100097479597984,1,0,0,0,0,1,2
237.6,33.5625022023427,312.35922665787,108495.130662883,1105004.86933712,0.0169902613257663,0.0100097386742337,1,0,0,0,0,1,2
237.8,33.5305044346061,312.357919678796,108495.135305068,1105004.86469493,0.0169902706101354,0.0100097293898646,1,0,0,0,0,1,2
238,33.4985107909367,312.35661286815,108495.139946654,1105004.86005335,0.0169902798933079,0.0100097201066921,1,0,0,0,0,1,2
238.2,33.4665212747687,312.355306226071,108495.144587641,1105004.85541236,0.0169902891752828,0.0100097108247172,1,0,0,0,0,1,2
238.4,33.4345358895446,312.353999752698,108495.14922803,1105004.85077197,0.0169902984560591,0.0100097015439409,1,0,0,0,0,1,2
238.6,33.4025546387151,312.35269344817,108495.153867818,1105004.84613218,0.0169903077356359,0.0100096922643641,1,0,0,0,0,1,2
238.8,33.3705775257391,312.351387312629,108495.158507006,1105004.84149299,0.0169903170140121,0.0100096829859879,1,0,0,0,0,1,2
239,33.3386045540835,312.350081346213,108495.163145593,1105004.83685441,0.0169903262911867,0.0100096737088133,1,0,0,0,0,1,2
239.2,33.3066357272238,312.348775549064,108495.167783579,1105004.83221642,0.0169903355671587,0.0100096644328413,1,0,0,0,0,1,2
239.4,33.2746710486435,312.347469921322,108495.172420964,1105004.82757904,0.016990344841927,0.010009655158073,1,0,0,0,0,1,2
239.6,33.2427105218346,312.34616446313,108495.177057745,1105004.82294225,0.0169903541154908,0.0100096458845092,1,0,0,0,0,1,2
239.8,33.2107541502971,312.344859174627,108495.181693924,1105004.81830608,0.0169903633878489,0.0100096366121511,1,0,0,0,0,1,2
240,12.7213600538776,312.343554055958,108498.048251422,1105001.95174858,0.0169960965028435,0.0100039034971565,1,0,0,0,0,1,2
240.2,12.6635584881376,312.087836183462,108498.162500315,1105001.83749969,0.0169963250006298,0.0100036749993702,1,0,0,0,0,1,2
240.4,12.6135564293676,311.899546965465,108498.169794912,1105001.83020509,0.0169963395898233,0.0100036604101772,1,0,0,0,0,1,2
240.6,12.5692762188713,311.760844976363,108498.17624863,1105001.82375137,0.0169963524972606,0.0100036475027394,1,0,0,0,0,1,2
240.8,12.5291936202611,311.658609473889,108498.182085472,1105001.81791453,0.0169963641709435,0.0100036358290568,1,0,0,0,0,1,2
241,12.4921907330291,311.583191378935,108498.187469723,1105001.81253028,0.0169963749394466,0.0100036250605536,1,0,0,0,0,1,2
241.2,12.4574478720563,311.527494720018,108498.192521848,1105001.80747815,0.0169963850436965,0.0100036149563034,1,0,0,0,0,1,2
241.4,12.4243641255387,311.486301109807,108498.197330159,1105001.80266984,0.0169963946603186,0.0100036053396814,1,0,0,0,0,1,2
241.6,12.3924990269784,311.455772953135,108498.201959389,1105001.79804061,0.0169964039187787,0.0100035960812212,1,0,0,0,0,1,2
241.8,12.3615297518369,311.433088098256,108498.206456983,1105001.79354302,0.0169964129139656,0.0100035870860344,1,0,0,0,0,1,2
242,12.3312197186802,311.416171154371,108498.210857709,1105001.78914229,0.0169964217154181,0.010003578284582,1,0,0,0,0,1,2
242.2,12.3013955626466,311.403495899483,108498.215187047,1105001.78481295,0.0169964303740942,0.0100035696259058,1,0,0,0,0,1,2
242.4,12.2719302523253,311.393939969397,108498.219463666,1105001.78053633,0.0169964389273329,0.0100035610726671,1,0,0,0,0,1,2
242.6,12.2427307129629,311.386677995121,108498.223701246,1105001.77629875,0.0169964474024922,0.0100035525975078,1,0,0,0,0,1,2
242.8,12.2137287542922,311.381103015739,108498.227909808,1105001.77209019,0.0169964558196158,0.0100035441803842,1,0,0,0,0,1,2
243,12.1848744212692,311.376768685391,108498.232096694,1105001.76790331,0.0169964641933873,0.0100035358066127,1,0,0,0,0,1,2
243.2,12.15613112099,311.373346772418,108498.236267281,1105001.76373272,0.0169964725345628,0.0100035274654372,1,0,0,0,0,1,2
243.4,12.1274720515371,311.370595904441,108498.24042551,1105001.75957449,0.0169964808510206,0.0100035191489794,1,0,0,0,0,0,2
243.6,12.0988775850472,311.368338583745,108498.244574265,1105001.75542573,0.0169964891485301,0.0100035108514699,1,0,0,0,0,1,2
243.8,12.0703333501058,311.366444284646,108498.248715658,1105001.75128434,0.0169964974313157,0.0100035025686843,1,0,0,0,0,1,2
244,12.041828826634,311.36481702352,108498.252851235,1105001.74714877,0.0169965057024697,0.0100034942975303,1,0,0,0,0,1,2
244.2,12.0133563163309,311.363386218015,108498.256982128,1105001.74301787,0.0169965139642553,0.0100034860357447,1,0,0,0,0,1,2
244.4,11.984910188312,311.362099965095,108498.261109164,1105001.73889084,0.0169965222183275,0.0100034777816725,1,0,0,0,0,1,2
244.6,11.9564863263998,311.360920097866,108498.265232948,1105001.73476705,0.0169965304658964,0.0100034695341036,1,0,0,0,0,1,2
244.8,11.9280817241688,311.359818550486,108498.269353923,1105001.73064608,0.0169965387078458,0.0100034612921542,1,0,0,0,0,1,2
245,11.8996941882533,311.358774685034,108498.27347241,1105001.72652759,0.0169965469448207,0.0100034530551793,1,0,0,0,0,1,2
245.2,11.8713221209783,311.357773325764,108498.277588645,1105001.72241135,0.0169965551772906,0.0100034448227094,1,0,0,0,0,0,2
245.4,11.842964361108,311.356803313566,108498.281702799,1105001.7182972,0.0169965634055972,0.0100034365944028,1,0,0,0,0,0,2
245.6,11.8146200671767,311.355856442974,108498.285814994,1105001.71418501,0.0169965716299878,0.0100034283700122,1,0,0,0,0,1,2
245.8,11.7862886320161,311.354926680479,108498.289925321,1105001.71007468,0.0169965798506411,0.0100034201493589,1,0,0,0,0,1,2
246,11.7579696201396,311.354009589713,108498.294033843,1105001.70596616,0.0169965880676852,0.0100034119323148,1,0,0,0,0,1,2
246.2,11.7296627218712,311.353101908758,108498.298140606,1105001.70185939,0.0169965962812113,0.0100034037187887,1,0,0,0,0,1,2
246.4,11.7013677197423,311.352201239313,108498.302245642,1105001.69775436,0.0169966044912834,0.0100033955087166,1,0,0,0,0,1,2
246.6,11.6730844638756,311.351305818133,108498.306348973,1105001.69365103,0.0169966126979457,0.0100033873020543,1,0,0,0,0,1,2
246.8,11.6448128539537,311.350414348947,108498.310450614,1105001.68954939,0.0169966209012278,0.0100033790987722,1,0,0,0,0,1,2
247,11.6165528260101,311.349525878872,108498.314550574,1105001.68544943,0.0169966291011486,0.0100033708988514,1,0,0,0,0,1,2
247.2,11.5883043427541,311.348639707525,108498.31864886,1105001.68135114,0.0169966372977194,0.0100033627022806,1,0,0,0,0,1,2
247.4,11.560067386484,311.347755320195,108498.322745473,1105001.67725453,0.0169966454909453,0.0100033545090547,1,0,0,0,0,1,2
247.6,11.5318419538963,311.346872338704,108498.326840414,1105001.67315959,0.0169966536808275,0.0100033463191725,1,0,0,0,0,1,2
247.8,11.503628052284,311.345990485265,108498.330933682,1105001.66906632,0.0169966618673641,0.0100033381326359,1,0,0,0,0,0,2
248,11.4754256967522,311.34510955592,108498.335025275,1105001.66497472,0.0169966700505506,0.0100033299494494,1,0,0,0,0,1,2
248.2,11.4472349081788,311.344229400991,108498.339115191,1105001.66088481,0.0169966782303812,0.0100033217696188,1,0,0,0,0,1,2
248.4,11.4190557117217,311.343349910722,108498.343203424,1105001.65679658,0.0169966864068485,0.0100033135931516,1,0,0,0,0,1,2
248.6,11.3908881357253,311.342471004708,108498.347289972,1105001.65271003,0.0169966945799443,0.0100033054200557,1,0,0,0,0,1,2
248.8,11.36273221092,311.34159262413,108498.35137483,1105001.64862517,0.0169967027496598,0.0100032972503402,1,0,0,0,0,1,2
249,11.3345879698364,311.340714726044,108498.355457993,1105001.64454201,0.0169967109159855,0.0100032890840145,1,0,0,0,0,1,2
249.2,11.3064554463765,311.339837279178,108498.359539456,1105001.64046054,0.0169967190789117,0.0100032809210883,1,0,0,0,0,1,2
249.4,11.2783346755003,311.338960260843,108498.363619214,1105001.63638079,0.0169967272384281,0.0100032727615719,1,0,0,0,0,1,2
249.6,11.2502256929961,311.338083654668,108498.367697262,1105001.63230274,0.0169967353945245,0.0100032646054755,1,0,0,0,0,1,2
249.8,11.2221285353131,311.337207448923,108498.371773595,1105001.62822641,0.0169967435471902,0.0100032564528098,1,0,0,0,0,1,2
250,11.1940432394388,311.336331635296,108498.375848207,1105001.62415179,0.0169967516964145,0.0100032483035855,1,0,0,0,0,1,2
250.2,18.4753914444036,311.387192108744,108497.357359522,1105002.64264048,0.0169947147190442,0.0100052852809558,1,0,0,0,0,1,0
250.4,18.484587721551,311.433161342729,108497.318345803,1105002.6816542,0.016994636691607,0.010005363308393,1,0,0,0,0,1,0
250.6,18.4913569293221,311.466995037936,108497.317351167,1105002.68264883,0.0169946347023336,0.0100053652976665,1,0,0,0,0,1,0
250.8,18.4963394977508,311.491896891748,108497.31661905,1105002.68338095,0.0169946332380998,0.0100053667619002,1,0,0,0,0,1,0
251,18.5000069121232,311.51022484585,108497.316080176,1105002.68391982,0.016994632160351,0.010005367839649,1,0,0,0,0,1,0
251.2,18.5027062688831,311.523714361115,108497.315683543,1105002.68431646,0.0169946313670863,0.0100053686329137,1,0,0,0,0,1,0
251.4,18.5046930767948,311.533642748939,108497.31539161,1105002.68460839,0.0169946307832193,0.0100053692167807,1,0,0,0,0,1,0
251.6,18.5061554156197,311.540950119776,108497.315176739,1105002.68482326,0.0169946303534788,0.0100053696465212,1,0,0,0,0,1,0
251.8,18.5072317261573,311.546328401904,108497.315018591,1105002.68498141,0.0169946300371811,0.0100053699628189,1,0,0,0,0,1,0
252,18.5080239087576,311.550286859769,108497.31490219,1105002.68509781,0.0169946298043807,0.0100053701956193,0,0,0,0,0,1,0
252.2,18.5086069665806,311.553200315896,108497.314816518,1105002.68518348,0.0169946296330362,0.0100053703669638,0,0,0,0,0,1,0
252.4,18.5090361045475,311.55534464256,108497.314753462,1105002.68524654,0.0169946295069245,0.0100053704930755,0,0,0,0,0,1,0
252.6,18.5093519550012,311.5569228839,108497.314707052,1105002.68529295,0.0169946294141048,0.0100053705858952,0,0,0,0,0,1,0
252.8,18.5095844242548,311.558084481986,108497.314672894,1105002.68532711,0.0169946293457885,0.0100053706542115,0,0,0,0,0,1,0
253,18.5097555239093,311.558939427353,108497.314647754,1105002.68535225,0.016994629295507,0.010005370704493,0,0,0,0,0,1,0
253.2,18.5098814548496,311.5595686739,108497.31462925,1105002.68537075,0.0169946292584994,0.0100053707415006,0,0,0,0,0,1,0
253.4,18.5099741411486,311.560031804334,108497.314615631,1105002.68538437,0.0169946292312615,0.0100053707687385,0,0,0,0,0,1,0
253.6,18.5100423590688,311.560372671995,108497.314605607,1105002.68539439,0.0169946292112141,0.0100053707887859,0,0,0,0,0,1,0
253.8,18.5100925680361,311.56062355329,108497.31459823,1105002.68540177,0.0169946291964591,0.0100053708035409,0,0,0,0,0,1,0
254,18.5101295222541,311.560808203908,108497.3145928,1105002.6854072,0.0169946291855993,0.0100053708144007,0,0,0,0,0,1,0
254.2,18.5101567208622,311.560944108223,108497.314588803,1105002.6854112,0.0169946291776064,0.0100053708223936,0,0,0,0,0,1,0
254.4,18.5101767392591,311.561044134875,108497.314585862,1105002.68541414,0.0169946291717235,0.0100053708282765,0,0,0,0,0,1,0
254.6,18.5101914729609,311.561117755282,108497.314583697,1105002.6854163,0.0169946291673937,0.0100053708326063,0,0,0,0,0,1,0
254.8,18.5102023170839,311.561171940484,108497.314582103,1105002.6854179,0.0169946291642069,0.0100053708357931,0,0,0,0,0,1,0
255,18.5102102984451,311.561211821221,108497.314580931,1105002.68541907,0.0169946291618614,0.0100053708381386,0,0,0,0,0,1,0
255.2,18.5102161727907,311.561241173759,108497.314580068,1105002.68541993,0.0169946291601351,0.0100053708398649,0,0,0,0,0,1,0
255.4,18.5102204963558,311.56126277746,108497.314579432,1105002.68542057,0.0169946291588645,0.0100053708411355,0,0,0,0,0,1,0
255.6,18.510223678534,311.561278677954,108497.314578965,1105002.68542104,0.0169946291579294,0.0100053708420706,0,0,0,0,0,1,0
255.8,18.5102260206425,311.561290380844,108497.314578621,1105002.68542138,0.0169946291572411,0.0100053708427589,0,0,0,0,0,1,0
256,18.510227744453,311.561298994264,108497.314578367,1105002.68542163,0.0169946291567345,0.0100053708432655,0,0,0,0,0,1,0
256.2,18.5102290131911,311.561305333808,108497.314578181,1105002.68542182,0.0169946291563617,0.0100053708436383,0,0,0,0,0,1,0
256.4,18.5102299469924,311.561309999764,108497.314578044,1105002.68542196,0.0169946291560872,0.0100053708439128,0,0,0,0,0,1,0
256.6,18.5102306342776,311.561313433944,108497.314577943,1105002.68542206,0.0169946291558853,0.0100053708441147,0,0,0,0,0,1,0
256.8,18.5102311401249,311.561315961527,108497.314577868,1105002.68542213,0.0169946291557366,0.0100053708442634,0,0,0,0,0,1,0
257,18.5102315124325,311.561317821849,108497.314577814,1105002.68542219,0.0169946291556272,0.0100053708443728,0,0,0,0,0,1,0
257.2,18.5102317864539,311.56131919106,108497.314577773,1105002.68542223,0.0169946291555467,0.0100053708444533,0,0,0,0,0,1,0
257.4,18.5102319881358,311.561320198811,108497.314577744,1105002.68542226,0.0169946291554874,0.0100053708445126,0,0,0,0,0,1,0
257.6,18.5102321365753,311.561320940523,108497.314577722,1105002.68542228,0.0169946291554438,0.0100053708445562,0,0,0,0,0,1,0
257.8,18.5102322458279,311.561321486429,108497.314577706,1105002.68542229,0.0169946291554117,0.0100053708445883,0,0,0,0,0,1,0
258,18.5102323262387,311.56132188822,108497.314577694,1105002.68542231,0.016994629155388,0.010005370844612,0,0,0,0,0,1,0
258.2,18.5102323854217,311.561322183942,108497.314577685,1105002.68542231,0.0169946291553707,0.0100053708446294,0,0,0,0,0,0,0
258.4,18.5102324289808,311.561322401595,108497.314577679,1105002.68542232,0.0169946291553578,0.0100053708446422,0,0,0,0,0,0,0
258.6,18.5102324610407,311.56132256179,108497.314577674,1105002.68542233,0.0169946291553484,0.0100053708446516,0,0,0,0,0,0,0
258.8,18.510232484637,311.561322679694,108497.314577671,1105002.68542233,0.0169946291553415,0.0100053708446585,0,0,0,0,0,0,0
259,18.5102325020041,311.561322766473,108497.314577668,1105002.68542233,0.0169946291553364,0.0100053708446636,0,0,0,0,0,0,0
259.2,18.5102325147864,311.561322830343,108497.314577666,1105002.68542233,0.0169946291553326,0.0100053708446674,0,0,0,0,0,0,0
259.4,18.5102325241943,311.561322877351,108497.314577665,1105002.68542234,0.0169946291553299,0.0100053708446701,0,0,0,0,0,0,0
259.6,18.5102325311186,311.56132291195,108497.314577664,1105002.68542234,0.0169946291553278,0.0100053708446722,0,0,0,0,0,0,0
259.8,18.5102325362149,311.561322937415,108497.314577663,1105002.68542234,0.0169946291553263,0.0100053708446737,0,0,0,0,0,0,0
260,30.1396759266786,311.561322956157,108495.687660712,1105004.31233929,0.0169913753214243,0.0100086246785757,0,0,0,0,0,0,0
260.2,30.1886097248048,311.701551186382,108495.620558868,1105004.37944113,0.0169912411177358,0.0100087588822643,0,0,0,0,0,0,0
260.4,30.2247169691821,311.804971157677,108495.615254052,1105004.38474595,0.0169912305081046,0.0100087694918953,0,0,0,0,0,1,0
260.6,30.2513563284045,311.881244743282,108495.611340218,1105004.38865978,0.0169912226804369,0.0100087773195631,0,0,0,0,0,0,0
260.8,30.2710085526158,311.937497588982,108495.608452916,1105004.39154708,0.0169912169058316,0.0100087830941684,0,0,0,0,0,0,0
261,30.2855052515383,311.978984897603,108495.606323055,1105004.39367694,0.0169912126461104,0.0100087873538896,0,0,0,0,0,0,0
261.2,30.2961983620352,312.009582425845,108495.604752015,1105004.39524798,0.0169912095040308,0.0100087904959692,0,0,0,0,0,0,0
261.4,30.3040855544716,312.032148585708,108495.603593221,1105004.39640678,0.0169912071864421,0.0100087928135579,0,0,0,0,0,0,0
261.6,30.3099029504133,312.048791491276,108495.602738522,1105004.39726148,0.0169912054770444,0.0100087945229556,0,0,0,0,0,0,0
261.8,30.3141936274094,312.061065905203,108495.60210813,1105004.39789187,0.0169912042162602,0.0100087957837398,0,0,0,0,0,0,0
262,30.317358209709,312.070118487345,108495.601643185,1105004.39835681,0.0169912032863701,0.0100087967136299,0,0,0,0,0,0,0
262.2,30.3196922163263,312.076794916623,108495.601300269,1105004.39869973,0.0169912026005383,0.0100087973994617,0,0,0,0,0,0,0
262.4,30.3214136257257,312.081718894381,108495.601047357,1105004.39895264,0.0169912020947139,0.0100087979052861,0,0,0,0,0,0,0
262.6,30.3226832160431,312.08535041028,108495.600860827,1105004.39913917,0.0169912017216533,0.0100087982783467,0,0,0,0,0,0,0
262.8,30.3236195722097,312.088028714125,108495.600723256,1105004.39927674,0.0169912014465112,0.0100087985534888,0,0,0,0,0,0,0
263,30.3243101571516,312.090004008196,108495.600621794,1105004.39937821,0.0169912012435874,0.0100087987564126,0,0,0,0,0,0,0
263.2,30.3248194787214,312.091460820802,108495.600546963,1105004.39945304,0.0169912010939266,0.0100087989060734,0,0,0,0,0,0,0
263.4,30.3251951138919,312.092535244632,108495.600491774,1105004.39950823,0.0169912009835487,0.0100087990164513,0,0,0,0,0,0,0
263.6,30.325472152214,312.093327650316,108495.600451071,1105004.39954893,0.0169912009021428,0.0100087990978572,0,0,0,0,0,0,0
263.8,30.3256764732213,312.093912062872,108495.600421052,1105004.39957895,0.0169912008421044,0.0100087991578956,0,0,0,0,0,0,0
264,30.3258271637231,312.094343076993,108495.600398912,1105004.39960109,0.0169912007978249,0.0100087992021751,0,0,0,0,0,0,0
264.2,30.325938300681,312.094660957182,108495.600382584,1105004.39961742,0.0169912007651681,0.0100087992348319,0,0,0,0,0,0,0
264.4,30.3260202661558,312.094895399187,108495.600370542,1105004.39962946,0.016991200741083,0.010008799258917,0,0,0,0,0,0,0
264.6,30.3260807171276,312.095068304125,108495.60036166,1105004.39963834,0.0169912007233199,0.0100087992766801,0,0,0,0,0,0,0
264.8,30.3261253007675,312.095195824437,108495.60035511,1105004.39964489,0.0169912007102193,0.0100087992897807,0,0,0,0,0,1,0
265,30.3261581819697,312.09528987282,108495.600350279,1105004.39964972,0.0169912007005574,0.0100087992994426,0,0,0,0,0,1,0
265.2,30.3261824324197,312.095359235092,108495.600346716,1105004.39965328,0.0169912006934315,0.0100087993065685,0,0,0,0,0,1,0
265.4,30.3262003175407,312.095410390938,108495.600344088,1105004.39965591,0.0169912006881761,0.0100087993118239,0,0,0,0,0,1,0
265.6,30.3262135081218,312.095448119239,108495.60034215,1105004.39965785,0.0169912006843001,0.0100087993156999,0,0,0,0,0,1,0
