time,ARR1,ARR2,ARR3,ARR4,ARR5,ARR6,C1,C2,C3,C4,C5,C6,Fault_class
506.8,-0.0141395867870372,-5.47232764580131e-05,5.40850808999345e-05,3.62133907904246e-05,3.6213390790399e-05,-1.66605102532655,0,0,0,0,0,0,5
507,-0.00762382398000577,-5.4831947463818e-05,5.70779109319824e-05,1.94904338862179e-05,1.94904338861965e-05,-0.538923336103659,0,0,0,0,0,0,5
507.2,-0.00760962222781913,-5.75512203418181e-05,5.75493459049192e-05,1.95043905380792e-05,1.95043905380603e-05,-1.15339033001778,0,0,0,0,0,0,5
507.4,-0.0161501823983404,-6.06837620833181e-05,5.77338139992771e-05,4.14690642235802e-05,4.1469064223556e-05,-2.84774282781464,0,0,0,0,0,0,5
507.6,-0.0179428980753598,-6.11327142884988e-05,6.05094774969477e-05,4.61095502157147e-05,4.61095502157324e-05,-2.74949975591854,0,0,0,0,0,0,5
507.8,-0.0018829379105413,-5.95196854780126e-05,6.50856551039623e-05,4.66654745962035e-06,4.66654745963252e-06,0.183394900908869,0,0,0,0,0,0,5
508,0.00519609620902056,-6.26205586612964e-05,6.50683023522883e-05,-1.35588212248042e-05,-1.35588212247732e-05,0.312851978512094,0,0,0,0,0,0,5
508.2,-0.00647979792510067,-6.754379232388e-05,6.35037194295424e-05,1.65226853862529e-05,1.65226853862625e-05,-2.26536970048194,0,0,0,0,0,0,5
508.4,-0.0119821608994823,-6.81174544744751e-05,6.62098687111478e-05,3.07261552871029e-05,3.07261552870925e-05,-2.43386941614101,0,0,0,0,0,0,5
508.6,-0.00789320204197606,-6.80285854532713e-05,6.94370917644349e-05,2.02387227533603e-05,2.023872275333e-05,-1.37190442160628,0,0,0,0,0,0,5
508.8,0.00302958218267823,-6.83573678267693e-05,7.21425219574008e-05,-7.94471402613586e-06,-7.9447140261502e-06,0.318606424031771,0,0,0,0,0,0,5
509,0.0110537566476072,-7.03952005589563e-05,7.31770380309232e-05,-2.8657672550662e-05,-2.86576725506767e-05,1.11613237404938,0,0,0,0,0,0,5
509.2,0.0113493679419541,-7.33303854586378e-05,7.34276062701585e-05,-2.93815576302245e-05,-2.93815576302569e-05,0.79869914575686,0,0,0,0,0,0,5
509.4,0.0211491930884373,-7.32006912983388e-05,7.66092287402329e-05,-5.4760788221989e-05,-5.47607882220288e-05,2.87675228075406,0,0,0,0,0,0,5
509.6,0.0200933414099936,-7.66930523490232e-05,7.63211981686932e-05,-5.19920426388008e-05,-5.19920426388111e-05,2.28597169200516,0,0,0,0,0,0,5
509.8,0.0145874781235063,-7.91016336420706e-05,7.71870594620301e-05,-3.77365385031278e-05,-3.77365385031251e-05,1.65363972374832,0,0,0,0,0,0,5
510,0.0153346699670996,-7.96091550035077e-05,7.98658926185412e-05,-3.96481511081922e-05,-3.96481511081936e-05,2.42795967817524,0,0,0,0,0,0,5
510.2,0.0129657271333113,-8.1763706908809e-05,8.09393874379833e-05,-3.35104471000279e-05,-3.35104471000377e-05,2.11624188849107,0,0,0,0,0,0,5
510.4,0.000995811073568265,-8.51067730755178e-05,8.09642893904545e-05,-2.66641195446065e-06,-2.66641195447375e-06,0.188238962655666,0,0,0,0,0,0,5
510.6,-0.00494164827381677,-8.57072643027718e-05,8.36500049046012e-05,1.26514953700025e-05,1.26514953699654e-05,-0.0724626277701486,0,0,0,0,0,0,5
510.8,0.00227986871299546,-8.4975038433484e-05,8.74753271411813e-05,-5.96511211840586e-06,-5.96511211842838e-06,1.58196920147889,0,0,0,0,0,0,5
511,-0.014581487261105,-9.08492390034324e-05,8.50336743495586e-05,3.73363210841738e-05,3.73363210841689e-05,-2.16566246600751,0,0,0,0,0,0,5
511.2,-0.0114111306566238,-8.89770745374329e-05,9.00636386482978e-05,2.92460003534308e-05,2.92460003534225e-05,-0.575890493532919,0,0,0,0,0,0,5
511.4,-0.0146150671970069,-9.16959016422773e-05,9.05835781350165e-05,3.75281199614477e-05,3.75281199614627e-05,-1.65503115423734,0,0,0,0,0,0,5
511.6,-0.0298764652013474,-9.54717165316563e-05,9.02222974363894e-05,7.66141561182204e-05,7.66141561182567e-05,-4.50210165334281,0,0,0,0,0,0,5
511.8,-0.00388868842180254,-8.97557300431277e-05,9.87651024522599e-05,9.53232300203365e-06,9.53232300208133e-06,1.1002173615537,0,0,0,0,0,0,5
512,-0.00448195416398885,-9.59687440639348e-05,9.57417417312782e-05,1.12225331441737e-05,1.12225331441975e-05,-1.06888468245952,0,0,0,0,0,0,5
512.2,0.00777049719427874,-9.52436305739155e-05,9.94846014561841e-05,-2.03548163160384e-05,-2.03548163159999e-05,1.27255690225857,0,0,0,0,0,0,5
512.4,0.0128466795285012,-9.80463277963548e-05,9.97965347188059e-05,-3.33864774951519e-05,-3.33864774950978e-05,1.45538112177879,0,0,0,0,0,0,5
512.6,0.00378297922096858,-0.000102156681734839,9.90087389939043e-05,-9.94757853016681e-06,-9.94757853012798e-06,-0.397887031969627,0,0,0,0,0,0,5
512.8,0.00452308320271324,-0.00010205291357195,0.000102301121734559,-1.17956826772257e-05,-1.17956826771607e-05,0.523438870165095,0,0,0,0,0,0,5
513,0.00545609304070004,-0.000103608305833706,0.000103926199823953,-1.41626523847297e-05,-1.41626523847215e-05,0.720951989377469,0,0,0,0,0,0,5
513.2,0.0125167021260974,-0.000104088250216787,0.000106537801730596,-3.24014817270849e-05,-3.24014817271431e-05,2.07337561004001,0,0,1,0,0,0,5
513.4,-0.00363950765571401,-0.000109817204954312,0.000104231881153491,9.18562801790995e-06,9.18562801784046e-06,-1.31133909690446,0,0,1,0,0,0,5
513.6,0.00339091743447709,-0.000107360478398568,0.000109790094472746,-8.90476636518817e-06,-8.90476636523568e-06,1.18001594841972,0,0,1,0,0,0,5
513.8,0.00185137805137107,-0.000110451854470378,0.000109911578953665,-4.88199203293022e-06,-4.88199203292575e-06,0.371918115879405,0,0,1,0,0,0,5
514,0.00113799124612277,-0.000111910349223903,0.000111658510041979,-3.0068520969095e-06,-3.0068520969147e-06,0.361607519177348,0,0,1,0,0,0,5
514.2,-0.00155822945773774,-0.000113869373054407,0.000112932988968133,3.96526074136204e-06,3.96526074134497e-06,-0.0984679253509112,0,0,1,0,0,0,5
514.4,0.00567011061280373,-0.000113693831345573,0.000116199667977076,-1.4692655379555e-05,-1.46926553795623e-05,1.42515322634277,0,0,1,0,0,0,5
514.6,-0.00305485299912837,-0.000118114661481558,0.000115094890638393,7.79190342932009e-06,7.79190342929768e-06,-0.706564802098482,0,0,1,0,0,0,5
514.8,-0.020187929798243,-0.000121278237688042,0.000115375994002962,5.17387299031172e-05,5.17387299031124e-05,-3.29819934616663,0,0,1,0,0,0,5
515,-0.00566587552584025,-0.000117313172714591,0.000122335028478066,1.43470809677463e-05,1.4347080967771e-05,0.407619238382809,0,0,1,0,0,0,5
515.2,0.00455221527821888,-0.000119576341438374,0.000123110939028483,-1.19707661466691e-05,-1.19707661466792e-05,1.11686413178181,0,0,1,0,0,0,5
515.4,0.00452507695791144,-0.000122948092164557,0.000122928643939137,-1.1825958877199e-05,-1.18259588772444e-05,0.40485310198566,0,0,1,0,0,0,5
515.6,0.00565407313255036,-0.000124335036273971,0.000124719798418449,-1.46908143616282e-05,-1.46908143616363e-05,0.705055635625232,0,0,1,0,0,0,5
515.8,-0.00363289020048029,-0.000127798796910555,0.000124583510604241,9.24951018402071e-06,9.24951018401856e-06,-1.0308232070057,0,0,1,0,0,0,5
516,-0.00372557480718086,-0.000127810038687758,0.000127772878924484,9.52619371977853e-06,9.52619371975913e-06,-0.394007183937752,0,0,1,0,0,0,5
516.2,-0.00502564300823032,-0.000129624540902695,0.000129171414013151,1.29000782674611e-05,1.29000782674776e-05,-0.695842693740527,0,0,1,0,0,0,5
516.4,0.0144198969273177,-0.000127471439786905,0.000134237407109469,-3.74778470998924e-05,-3.74778470999225e-05,3.02191093850476,0,0,1,0,0,0,5
516.6,0.000860493573484078,-0.000134894496930637,0.000130193863675376,-2.47795129373291e-06,-2.47795129372557e-06,-0.803264159433974,0,0,1,0,0,0,5
516.8,0.00739356883292892,-0.000132969821276774,0.0001352258932667,-1.92761740599539e-05,-1.92761740599939e-05,1.48875548308013,0,0,1,0,0,0,5
517,0.0215590932088975,-0.000133127414649881,0.000138053664225539,-5.59559600569197e-05,-5.59559600569268e-05,3.78328622767244,0,0,1,0,0,0,5
517.2,0.0330427702136528,-0.000135101334758387,0.000139099650850906,-8.57265545774794e-05,-8.57265545774369e-05,5.20130665463682,0,0,1,0,0,0,5
517.4,0.0378286804175367,-0.000137829402378668,0.000139490311310543,-9.80933222891713e-05,-9.80933222891653e-05,5.71282184086678,0,0,1,0,0,0,5
517.6,0.0114965359099446,-0.00014500721865175,0.000135884150274188,-3.01649336478559e-05,-3.01649336478405e-05,0.916744782826585,0,0,1,0,0,0,5
517.8,-0.000805340757905169,-0.000144276670202839,0.000140001025119963,1.67059239179188e-06,1.67059239183761e-06,0.690814733880471,0,0,1,0,0,0,5
518,0.0173884241030098,-0.000140448765747891,0.00014676640112276,-4.53691505213147e-05,-4.53691505212782e-05,4.93270876528224,0,0,1,0,0,0,5
518.2,0.00205645446117773,-0.000147972371691925,0.000142648950328714,-5.73210952909712e-06,-5.73210952905693e-06,0.762862360160917,0,0,1,0,0,0,5
518.4,-0.0117404986579947,-0.000149400770822141,0.000144621978303072,2.9849743201368e-05,2.98497432013442e-05,-0.7517847557428,0,0,1,0,0,0,5
518.6,0.00662130141718177,-0.000145298084984029,0.000151661024796067,-1.75273267275735e-05,-1.7527326727609e-05,3.45079126577151,0,0,1,0,0,0,5
518.8,-0.00397503199901605,-0.000151989521454356,0.000148307292714619,9.88974991004143e-06,9.88974990996308e-06,0.00941777249761211,0,0,1,0,0,0,5
519,-0.0129559515927609,-0.000153370645857333,0.000150255736518938,3.30826893203422e-05,3.30826893203503e-05,-1.03260077714562,0,0,1,0,0,0,5
519.2,-0.0357117513058334,-0.000157484321196814,0.000149666695164684,9.12910373694164e-05,9.12910373694444e-05,-4.8632701984677,0,0,1,0,0,0,5
519.4,-0.0264308369785606,-0.000153522557944138,0.000156702144957074,6.76165220232391e-05,6.76165220232784e-05,-2.04059585930906,0,0,1,0,0,0,5
519.6,-0.00255799660132049,-0.000152400379970532,0.000160669001737574,6.05015754205336e-06,6.05015754205591e-06,1.29663004548373,0,0,1,0,0,0,5
519.8,0.00941190239938329,-0.000155971926665117,0.000160106526883283,-2.47351790223182e-05,-2.4735179022315e-05,1.67496123691557,0,0,1,0,0,0,5
520,0.000694355294697068,-0.000161214487467329,0.00015817819643742,-2.12761448831206e-06,-2.12761448832664e-06,-0.716679024097624,0,0,1,0,0,0,5
520.2,-0.0151587771412647,-0.000156609157004836,0.00015125390794363,3.77464086362445e-05,3.77464086362307e-05,-2.62635845326505,0,0,1,0,0,0,5
520.4,-0.00655163174505465,-0.000150829206776109,0.000153721674834382,1.62097187639731e-05,1.62097187639762e-05,-0.344018575694476,0,0,1,0,0,0,5
520.6,-0.00208924055122659,-0.000150895466018751,0.00015239114931241,5.07318531200311e-06,5.07318531198684e-06,-0.435883323933225,0,0,1,0,0,0,5
520.8,-0.00471991509119376,-0.000152175877615936,0.000151281546974455,1.17321773224194e-05,1.1732177322397e-05,-1.38044921317825,0,0,1,0,0,0,5
521,0.00628998465701525,-0.00015030887073752,0.000154026063610597,-1.5945234674226e-05,-1.59452346742393e-05,0.75435870713744,0,0,1,0,0,0,5
521.2,0.00140179219109146,-0.000153842167439165,0.000152188034880836,-3.6289223778168e-06,-3.62892237781395e-06,-0.885439256724295,0,0,1,0,0,0,5
521.4,-0.0130963966620785,-0.000156571624709358,0.000151699882846062,3.26450110163478e-05,3.26450110163663e-05,-3.14318963308646,0,0,1,0,0,0,5
521.6,-0.00918615890901256,-0.000154611648757796,0.000155919813995211,2.29046963584032e-05,2.29046963584663e-05,-1.52388192394005,0,0,1,0,0,0,5
521.8,-0.00953248915867231,-0.000156572759568627,0.000156450906486132,2.38119879856761e-05,2.38119879857234e-05,-1.98925944271864,0,0,1,0,0,0,5
522,-0.010963942669363,-0.000158070155655739,0.000157585491021879,2.74206957431472e-05,2.74206957431909e-05,-2.31872941479101,0,0,1,0,0,0,5
522.2,-0.0110816922013014,-0.000159196970672483,0.000159155089633308,2.77325328797957e-05,2.77325328798374e-05,-2.33335550052871,0,0,1,0,0,0,5
522.4,-0.00822846407632442,-0.000160051523782356,0.000161009948699939,2.05963087946587e-05,2.05963087946824e-05,-1.8882679488023,0,0,1,0,0,0,5
522.6,-0.00577443518175377,-0.000161493674766899,0.000162318475627707,1.44550204607185e-05,1.44550204607628e-05,-1.68306902436433,0,0,1,0,0,0,5
522.8,-0.00154678799779652,-0.000162569871790903,0.000163993284377699,3.85659903325721e-06,3.85659903331311e-06,-1.07317825494374,0,0,1,0,0,0,5
523,0.00339927504798655,-0.000163826444482443,0.000165493515869574,-8.55605298027633e-06,-8.5560529802375e-06,-0.393430904063496,0,0,1,0,0,0,5
523.2,0.00312926275760456,-0.000166126642290324,0.000166034414814512,-7.86934719498371e-06,-7.86934719498138e-06,-0.65839078155139,0,0,1,0,0,0,5
523.4,0.00466705954805873,-0.000167234692721929,0.000167752422287224,-1.1724249258314e-05,-1.17242492583123e-05,-0.210634730316748,0,0,1,0,0,0,5
523.6,0.0207367603266191,-0.000166084136929043,0.000171528010132515,-5.22581485312897e-05,-5.22581485313075e-05,2.82677407241606,0,0,1,0,0,0,5
523.8,0.0256996193816883,-0.000169357631037502,0.0001710324706939,-6.47286413937426e-05,-6.47286413937719e-05,2.93214838187299,0,1,1,0,0,0,5
524,0.015418835436827,-0.000173432749265815,0.000169958035949758,-3.88566795940738e-05,-3.88566795941102e-05,1.10306953264884,0,1,1,0,0,0,5
524.2,0.00499401674843643,-0.000174959750361526,0.000171443006787859,-1.26717696140554e-05,-1.26717696141234e-05,0.199512872155723,0,1,1,0,0,0,5
524.4,0.00331332881343819,-0.000174932906156126,0.000174360294803843,-8.40822966615856e-06,-8.40822966621897e-06,0.720959042723991,0,1,1,0,0,0,5
524.6,0.0156691270732136,-0.000173902994625384,0.000178078982321068,-3.95017284106322e-05,-3.95017284106519e-05,3.15697169561536,0,1,1,0,0,0,5
524.8,0.0204715432014713,-0.000176575871669846,0.000178194596644243,-5.15544035179778e-05,-5.15544035179785e-05,3.3208507020843,0,1,1,0,0,0,5
525,0.0190842099361738,-0.000179062101968115,0.000178588324093533,-4.8026756208883e-05,-4.80267562088935e-05,2.97116738387002,0,1,1,0,0,0,5
525.2,0.0176030357985169,-0.000180519458002305,0.000180015634244314,-4.42753937695116e-05,-4.42753937695016e-05,3.02748568163852,0,1,1,0,0,0,5
525.4,0.0109914833335699,-0.000182862268324247,0.000180629719443652,-2.76523189728541e-05,-2.76523189728656e-05,2.09561398620944,0,1,1,0,0,0,5
525.6,0.000352640174255226,-0.000185045067956377,0.000181462824199061,-9.79708829699077e-07,-9.79708829672643e-07,0.688924167416576,0,1,1,0,0,0,5
525.8,0.010004552974359,-0.00018299221143759,0.000186248796466797,-2.52275347106425e-05,-2.52275347106316e-05,3.15502475175956,0,1,1,0,0,0,5
526,0.00600383043350766,-0.000186754627386822,0.000185401075730709,-1.51492826213409e-05,-1.51492826213217e-05,1.71952309670049,0,1,1,0,0,0,5
526.2,-0.00563442433047266,-0.000189549443831696,0.000185634811169448,1.39982232234273e-05,1.39982232234417e-05,-0.14572441134156,0,1,1,0,0,0,5
526.4,0.0115299997899669,-0.000186006196014043,0.000191805835929394,-2.91846378366666e-05,-2.91846378366522e-05,3.70681740537057,0,1,1,0,0,0,5
526.6,0.0144094853161419,-0.000189831893281265,0.000190794479151093,-3.63518434730446e-05,-3.63518434730783e-05,3.01361134165158,0,1,1,0,0,0,5
526.8,0.0133988826455876,-0.000191925622281891,0.000191577190252907,-3.3757494153866e-05,-3.37574941539088e-05,2.73159210784147,0,1,1,0,0,0,5
527,0.00359938069405283,-0.000194904518788036,0.000191599934215557,-9.15227408800034e-06,-9.1522740880183e-06,1.09665249958341,0,1,1,0,0,0,5
527.2,-0.00283882058965425,-0.000195817361541643,0.000193646079418884,7.01462171368499e-06,7.01462171368427e-06,0.577087863025323,0,1,1,0,0,0,5
527.4,-0.000657602386315081,-0.000195784794173099,0.000196514997650204,1.57768498013314e-06,1.5776849801627e-06,1.29038214410947,0,1,1,0,0,0,5
527.6,-0.00769009864841326,-0.000198813613572485,0.000196447081339588,1.91983707625371e-05,1.91983707625136e-05,-0.293229578511805,0,1,1,0,0,0,5
527.8,0.000850766580153855,-0.000197565665893779,0.000200442255321776,-2.22009027905034e-06,-2.22009027905811e-06,1.58955998687542,0,1,1,0,0,0,5
528,0.00631933026516096,-0.000199474335933057,0.00020131584888126,-1.59315963276661e-05,-1.59315963276809e-05,1.88555121294222,0,1,1,0,0,0,5
528.2,0.00536850173946471,-0.000201994039680556,0.000201670226419713,-1.352055301327e-05,-1.35205530132869e-05,1.32422076478843,0,1,1,0,0,0,5
528.4,0.0131077712307609,-0.000201902876832638,0.000204516425965613,-3.2980473065207e-05,-3.2980473065239e-05,2.84681589440766,0,1,1,0,0,0,5
528.6,0.0228649871490914,-0.000202919507666512,0.000206221610547945,-5.75672150018226e-05,-5.75672150018383e-05,4.21675584957423,0,1,1,0,0,0,5
528.8,0.0265698790230249,-0.000205348174103379,0.000206599158292669,-6.68817719757525e-05,-6.68817719757437e-05,4.4529743203153,0,1,1,0,0,0,5
529,0.00549638906955669,-0.000211098972683241,0.000204005418943995,-1.40647091939264e-05,-1.40647091939427e-05,0.613416236180927,0,1,1,0,0,0,5
529.2,-0.000880328846746598,-0.000210113403227205,0.000207955287296662,2.00415400017691e-06,2.0041540001793e-06,0.973610534810945,0,1,1,0,0,0,5
529.4,0.00363080275477696,-0.000209680085125908,0.000211192359552317,-9.25591341452999e-06,-9.25591341454204e-06,2.12990316537571,0,1,1,0,0,0,5
529.6,0.00367781004206937,-0.00021186190432716,0.000211871250916335,-9.32550608972877e-06,-9.32550608971232e-06,1.72325578085587,0,1,1,0,0,0,5
529.8,0.0131105872977181,-0.00021163978715562,0.000214824110981121,-3.30352907181298e-05,-3.30352907181115e-05,3.40855624497881,0,1,1,0,0,0,5
530,0.00623791622789664,-0.000215870104350881,0.000213549022872241,-1.57530213963585e-05,-1.57530213963917e-05,1.51784563954767,0,1,1,0,0,0,5
530.2,-0.00172183617727401,-0.000217540104881438,0.000214857797954318,4.21885427725868e-06,4.21885427722361e-06,0.548689582086936,0,1,1,0,0,0,5
530.4,-0.00334648018089846,-0.000217919785010009,0.000217368654404121,8.32245324730818e-06,8.3224532472964e-06,0.697043566728858,0,1,1,0,0,0,5
530.6,-0.00804317140073056,-0.000219900134795908,0.000218318489471865,2.00990413242734e-05,2.00990413242244e-05,-0.211735272700649,0,1,1,0,0,0,5
530.8,-0.00429944638472698,-0.000219887100585441,0.000221144988265898,1.07330824511744e-05,1.07330824511414e-05,0.604410912954353,0,1,1,0,0,0,5
531,-0.00971434716555244,-0.000222895390832648,0.000221074077348053,2.42941876753135e-05,2.42941876752669e-05,-0.821791818865107,0,1,1,0,0,0,5
531.2,-0.00033427859050043,-0.000221771860035009,0.000224932177055297,7.63152511763044e-07,7.63152511703213e-07,1.10063632123493,0,1,1,0,0,0,5
531.4,0.00140676535040944,-0.00022447745828716,0.000225060830084132,-3.58050737260758e-06,-3.58050737265449e-06,0.662028125050158,0,1,1,0,0,0,5
531.6,-0.00604594015362893,-0.000227506452460786,0.000224998850957115,1.5090549608138e-05,1.5090549608122e-05,-0.853702083936231,0,1,1,0,0,0,5
531.8,0.0147706551638702,-0.000224017123465314,0.000231061957753699,-3.73637587063671e-05,-3.73637587063624e-05,3.45531042606729,0,1,1,0,0,0,5
532,0.0135481963748767,-0.000229186946534898,0.000228762387730106,-3.42025859187637e-05,-3.42025859187458e-05,1.85807029695031,0,1,1,0,0,0,5
532.2,0.0107757120854452,-0.000230898115287937,0.000229954620381152,-2.71775274538404e-05,-2.71775274538157e-05,1.6195251738453,0,1,1,0,0,0,5
532.4,0.0196396531677622,-0.000230299091556472,0.000233293760747153,-4.94751848010394e-05,-4.94751848010555e-05,3.59967971476492,0,1,1,0,0,0,5
532.6,0.00927131310358284,-0.000235049021535785,0.000231548495927597,-2.34110302737747e-05,-2.34110302738396e-05,1.2606139368307,0,1,1,0,0,0,5
532.8,0.0114579160060057,-0.000234351786451545,0.000235084057740688,-2.88633634886078e-05,-2.88633634886857e-05,2.51058922968843,0,1,1,0,0,0,5
533,0.0189532661195195,-0.000234830318030714,0.000237362333772149,-4.77162035885539e-05,-4.77162035885924e-05,3.82695309442663,0,1,1,0,0,0,5
533.2,0.0190406556531344,-0.00023751283041202,0.000237538288803863,-4.79057612520667e-05,-4.79057612520443e-05,3.47560521301951,0,1,1,0,0,0,5
533.4,0.0100228144050191,-0.000240542386353191,0.000237498936083554,-2.52448905701059e-05,-2.52448905700686e-05,1.98808923588229,0,1,1,0,0,0,5
533.6,0.000771387861259692,-0.000242078322035188,0.00023896101675851,-2.03411152078007e-06,-2.0341115207249e-06,0.985613349892165,0,1,1,0,0,0,5
533.8,0.00132050416600934,-0.000241859721324868,0.000242040338234409,-3.37894585865839e-06,-3.37894585857516e-06,1.64950176300279,0,1,1,0,0,0,5
534,0.00860656850790723,-0.000242101781249566,0.000244559051948285,-2.16752505783065e-05,-2.1675250578264e-05,2.8417106217494,0,1,1,0,0,0,5
534.2,0.00570165030940302,-0.000245271935841105,0.000244289475994766,-1.43600676270611e-05,-1.436006762705e-05,1.76444069802384,0,1,1,0,0,0,5
534.4,-0.00753725314764057,-0.000248530235844539,0.000244081487517904,1.87643476221782e-05,1.87643476221485e-05,-0.480438144643097,0,1,1,0,0,0,5
534.6,-0.0128087677462209,-0.000248665793323375,0.000246890211826065,3.19849423842266e-05,3.19849423842029e-05,-0.698625379850465,0,1,1,0,0,0,5
534.8,-0.0116087124442971,-0.00024900327411724,0.00024940228234634,2.90140136410157e-05,2.90140136409616e-05,-0.394997476217734,0,1,1,0,0,0,5
535,-0.00643013558637425,-0.000249727915843665,0.000251467961251948,1.60580128891559e-05,1.605801288912e-05,0.202262916051047,0,1,1,0,0,0,5
535.2,0.00283318774899355,-0.000250402101211776,0.000253524433456166,-7.19019586965638e-06,-7.19019586970352e-06,1.36834139712247,0,1,1,0,0,0,5
535.4,0.00695388346503324,-0.000252670274474399,0.00025405709572587,-1.75161661522971e-05,-1.75161661523147e-05,1.43917397076832,0,1,1,0,0,0,5
